Row.names,above_expected_in,Degree,ClosenessCentrality,BetwenessCentrality,EigenvectorCentrality,OTU,Domain,Phylum,Class,Order,Family,Genus,Species,DADA2_ID,module,Zi,Pi,keystone_taxa,freq_in_4slice,freq_in_control,freq_in_MeJA_0.1,freq_in_MeJA_1.0,freq_in_oral_secretion,control_fit_class,MeJA_0.1_fit_class,MeJA_1.0_fit_class,oral_secretion_fit_class,neutral_score
ASV_167,,5,0.0135342421857412,0.013580661703595,0.00707781836778006,ASV_167,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia-Caballeronia-Paraburkholderia,s__,a88b7f508c090e49b2ef7f2189760aa4,5,2.12475541749988,0,,207,10,38,130,29,Below prediction,Below prediction,Below prediction,As predicted,5
ASV_172,,12,0.0193451741235757,0.0329555032920137,0.113470550161685,ASV_172,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,s__,4c3430c5be906a60582245cb0e59c7df,3,1.79592247007279,0.152777777777778,,70,29,4,24,13,As predicted,Below prediction,As predicted,As predicted,7
ASV_174,control__MeJA_0.1__MeJA_1.0,5,0.0205063015926939,0.0260296015985571,0.0094905520400143,ASV_174,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,,,6efd74b1784cd39619e4f722309cd4b8,9,2.38047614284762,0.32,,345,93,72,91,89,Above prediction,Above prediction,Above prediction,As predicted,11
ASV_176,,3,0.0132930869009431,0.00821677188142856,0.000153418775608741,ASV_176,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__,4502dc2f5af21bc67a83f0b66565ca5d,16,0.866025403784439,0.444444444444444,,210,55,63,47,45,As predicted,As predicted,Below prediction,As predicted,7
ASV_177,,2,0.0135524608127539,0.0122721083623632,0,ASV_177,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Bosea,s__,354b64263d23bb68fc9332a1e495e60f,9,0,0,,148,47,17,28,56,As predicted,Below prediction,As predicted,As predicted,7
ASV_179,oral_secretion,1,0.0142414329660999,0,0,ASV_179,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Schlesneriaceae,g__Schlesneria,s__,daa61971b76dbba5ed321e8a7900229b,10,-0.889756521002609,0,,107,32,34,13,28,As predicted,As predicted,As predicted,Above prediction,9
ASV_18,,10,0.0173203948080811,0.00548177751056568,0.421815939665102,ASV_18,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Devosia,s__,c7511f6ef1f1bdb63c249524f83d76e9,2,0.169619615572812,0.46,,2403,806,542,459,596,As predicted,As predicted,As predicted,As predicted,8
ASV_180,control__MeJA_0.1__MeJA_1.0__oral_secretion,4,0.0141326726471717,0.00833465956982783,0,ASV_180,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__,bfe4c53b9f547cfc0a4e8d284dfa5b16,5,0.566601444666635,0.375,,385,89,107,102,87,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_181,,1,0.0086793466293909,0,0.00157987818780808,ASV_181,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,,,f432151be2fff57fb31bc7c1a7ba4226,16,-0.866025403784439,0,,165,48,32,18,67,As predicted,Below prediction,Below prediction,As predicted,6
ASV_184,control__MeJA_0.1__MeJA_1.0__oral_secretion,8,0.0141794823106131,0.0285700812835612,0,ASV_184,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Lysobacter,s__,8b324b9c2d76084303ac9f264a260ed7,8,4.12628966706293,0.21875,,526,125,141,126,134,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_187,MeJA_0.1,5,0.0170945745305991,0.000188620301438819,0.0425101489114551,ASV_187,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Pelomonas,s__,d1d2369e5d24e487e8c865eff9161dcb,3,-0.637262811961311,0.48,,200,31,64,39,66,Below prediction,Above prediction,As predicted,As predicted,8
ASV_188,control__MeJA_0.1__MeJA_1.0__oral_secretion,9,0.0176843906373825,0.0168284675189947,0.0199984903693277,ASV_188,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Rhodanobacter,s__,7d3529f5bb94888aa8d2f57dc2b10a5d,3,0.579329829055738,0.37037037037037,,331,86,82,83,80,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_189,,1,0.0124578622601543,0,0,ASV_189,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,s__,8b0b01ce1aaea696e5aa2a654c5e96c0,12,-1,0,,132,40,23,31,38,As predicted,As predicted,As predicted,As predicted,8
ASV_19,,17,0.0171369808688967,0.012460728663802,0.733147088966936,ASV_19,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Rhizobacter,s__,719b5118d4c9e13de0a3ce346e679979,2,1.20275727406176,0.456747404844291,,1862,609,392,409,452,As predicted,As predicted,As predicted,As predicted,8
ASV_191,MeJA_1.0,3,0.0139617468410502,0.00274678313970281,0.000949886116457597,ASV_191,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__,b5bce3728eb4be4791b5e230156bc32f,6,0.264952958466348,0,,257,45,102,98,12,Below prediction,As predicted,Above prediction,Below prediction,7
ASV_193,,2,0.0102429839706263,0,0,ASV_193,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Dyella,s__,679a4befec179e4816268b4c6a68b830,7,0,0,,190,70,25,57,38,As predicted,As predicted,As predicted,As predicted,8
ASV_194,oral_secretion,2,0.0119422708182614,0.00274678313970281,0,ASV_194,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Puia,s__,e9b119b49fca61fa24ad47b8f696e532,4,-0.134809337487711,0,,68,13,20,18,17,As predicted,As predicted,As predicted,Above prediction,9
ASV_196,,1,0.00788141167298447,0,0,ASV_196,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Pseudoduganella,s__,2ffbc1d96975afde2b439f59e9042c0b,8,-0.750234484920533,0,,91,14,36,23,18,As predicted,As predicted,As predicted,As predicted,8
ASV_197,control__MeJA_0.1__MeJA_1.0__oral_secretion,1,0.0113689176550041,0,0.014153510154455,ASV_197,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,s__,617e911ace56b36e2f7f7cb29441d6cd,2,-1.07014557461392,0,,226,51,75,40,60,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_199,MeJA_0.1,1,0.00847508121604145,0,0,ASV_199,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__,ddc24800091152e698b23d25fa609944,1,-1.17938915036893,0,,355,81,129,59,86,As predicted,Above prediction,As predicted,As predicted,9
ASV_2,,2,0.00764890940987856,0.00274678313970281,0.000758577240809888,ASV_2,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__,f891ffe52fd7840c43d0dc48be903006,1,-0.0673936657353674,0,,4369,786,1232,1370,981,As predicted,As predicted,As predicted,As predicted,8
ASV_200,,2,0.0158486706139335,0.00274678313970281,0,ASV_200,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Rhodoferax,s__,13837bfa747bdc609cd17b7ee9cf3807,1,-0.0673936657353674,0,,74,14,10,28,22,As predicted,As predicted,As predicted,As predicted,8
ASV_201,oral_secretion,3,0.0176908933643948,0.0124312567417022,0,ASV_201,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Spirosomaceae,g__Dyadobacter,s__,a459c1f75ea027aa68cd65b434ad347f,8,0.875273565740622,0,,197,19,46,31,101,Below prediction,As predicted,As predicted,Above prediction,8
ASV_203,,2,0.00832968974336684,0.00274678313970281,0,ASV_203,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Duganella,s__,d40af483ff083f46680c7c02f40e9e07,7,0,0,,176,37,31,51,57,As predicted,As predicted,As predicted,As predicted,8
ASV_204,,3,0.0124630500633756,0,0.010640638299057,ASV_204,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Paucibacter,s__,0b74c04b93db7eae6a5bd16375d3f8ef,11,-0.627895591291433,0.444444444444444,,97,20,7,35,35,As predicted,As predicted,As predicted,As predicted,8
ASV_205,,5,0.019532280302903,0.0029707697476614,0.00389860367947794,ASV_205,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,,3c3d53e0ded0e38b20433a67464e57f9,3,-0.333114651707049,0.32,,78,21,27,22,8,As predicted,As predicted,As predicted,As predicted,8
ASV_206,MeJA_0.1__oral_secretion,1,0.0104084849768181,0,0,ASV_206,d__Bacteria,p__Myxococcota,c__Polyangia,o__MSB-4B10,f__MSB-4B10,g__MSB-4B10,s__,78f6c5c95747bbe8fa2316d47187d32e,4,-1.17958170301747,0,,146,31,38,29,48,As predicted,Above prediction,As predicted,Above prediction,10
ASV_207,MeJA_0.1,2,0.0104799962224795,0.0106157863403535,0.00421143048720009,ASV_207,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Sporosarcina,s__,41692b85b28c21cd52251d9ce01af670,1,-1.17938915036893,0.5,,313,70,94,77,72,As predicted,Above prediction,As predicted,As predicted,9
ASV_21,MeJA_1.0,7,0.0194107083402791,0.00535799543774646,0,ASV_21,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Rhizobacter,s__,de9add879d755721b46d7ba387766b8d,3,0.579329829055738,0,,1522,352,345,362,463,As predicted,As predicted,Above prediction,As predicted,9
ASV_210,MeJA_1.0,3,0.0141370940431123,0.00548767189498565,0,ASV_210,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__,712570c459ab238706584ba8f75ba2ff,17,1,0,,192,43,37,61,51,As predicted,Below prediction,Above prediction,As predicted,8
ASV_213,control__MeJA_0.1__MeJA_1.0__oral_secretion,1,0.0109406414438439,0,0.000269750305120065,ASV_213,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__,8cb24777cb48dde0aac60dfeca125d10,11,-1.30064086767511,0,,353,86,69,130,68,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_214,control__MeJA_0.1__MeJA_1.0__oral_secretion,16,0.0204205711917164,0.0855157291648247,0.581825802949267,ASV_214,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Hyphomicrobium,s__,507fc372b66c390067560e67c2c87ca2,2,0.58287467896839,0.609375,,294,97,52,83,62,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_215,control__MeJA_0.1__MeJA_1.0__oral_secretion,1,0.0138739367738967,0,0.00234279017234104,ASV_215,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Asticcacaulis,s__,12c9caef39ed9409472f43b69f5026d4,5,-0.991552528166611,0,,351,92,74,99,86,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_217,control,6,0.0157365236543971,0.0111050202472105,0.0319195149460741,ASV_217,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Pseudoflavitalea,s__,080233c883c9aa55647dec41ec9420d5,3,-0.0289664914527868,0.277777777777778,,69,25,18,10,16,Above prediction,As predicted,As predicted,As predicted,9
ASV_218,,5,0.0169948220260334,0.0129145962641392,0.00564563330143167,ASV_218,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Intrasporangiaceae,g__Phycicoccus,s__,b05e503d3c827d23a3c94c1c0257cfa1,5,0.566601444666635,0.48,,172,82,8,33,49,As predicted,Below prediction,As predicted,As predicted,7
ASV_219,MeJA_0.1,6,0.0191560013901316,0.00796920773579011,0.238518984810588,ASV_219,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Taibaiella,s__,6318c3468ce988c7905fc17a803741ee,9,1.19023807142381,0.611111111111111,,37,8,17,1,11,As predicted,Above prediction,As predicted,As predicted,9
ASV_22,oral_secretion,9,0.0187116393819086,0.057670657164919,0.0314561534867542,ASV_22,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Rhizobacter,s__,7a40471c4a5947d80474d6529aa539c3,2,-0.243635447822766,0.617283950617284,,1601,469,338,371,423,As predicted,As predicted,As predicted,Above prediction,9
ASV_220,MeJA_0.1__MeJA_1.0__oral_secretion,5,0.0182337578254307,0.00887694293646443,0.021091385822095,ASV_220,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,,c1b9f7d0c8e20028ef2753a5849c3c6b,2,-0.450262979520555,0.32,,495,89,121,147,138,As predicted,Above prediction,Above prediction,Above prediction,11
ASV_221,control__MeJA_0.1__MeJA_1.0__oral_secretion,1,0.0145176386151068,0,0,ASV_221,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,s__,dc89f2531705d642113163810d2cd79f,3,-1.24555913246984,0,,234,64,52,49,69,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_222,,5,0.0172386764216573,0.00823445503468845,0,ASV_222,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,,,d9e3ee03a96a24bbecd60cad976e1c99,3,-0.333114651707049,0.32,,552,102,62,311,77,As predicted,As predicted,As predicted,Below prediction,7
ASV_224,control__MeJA_0.1__MeJA_1.0,1,0.0154755240023782,0,0,ASV_224,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__,253a7230f2465f29a4f710bbbf490c22,9,-1.19023807142381,0,,237,74,70,58,35,Above prediction,Above prediction,Above prediction,As predicted,11
ASV_225,MeJA_1.0,2,0.0126207085620056,0,0,ASV_225,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__,1141cea390b9bc19623c1ec2af6a0dbf,17,0,0,,193,29,25,84,55,As predicted,Below prediction,Above prediction,As predicted,8
ASV_227,,1,0.00862186925386894,0,0.00333633249404093,ASV_227,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Asticcacaulis,s__,b2ceeb0d9b9d862eb7a9c7421190ed6a,8,-0.750234484920533,0,,108,23,22,41,22,As predicted,As predicted,As predicted,As predicted,8
ASV_228,,4,0.017949586319361,0.0230765150041555,0.00748951640967426,ASV_228,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__,7e5e0f31bea6881e5fc4e59768e8d752,1,-0.0673936657353674,0.5,,138,14,36,44,44,Below prediction,As predicted,As predicted,As predicted,7
ASV_229,MeJA_0.1__MeJA_1.0__oral_secretion,5,0.0182318845487473,0.0109635550211314,0,ASV_229,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,s__,cb4393cc6e3aa3844785473bc0ea3332,15,1.56524758424985,0.56,,216,46,56,34,80,As predicted,Above prediction,Above prediction,Above prediction,11
ASV_231,,5,0.0130803015172708,0.0028587764436821,0,ASV_231,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,,,61d56845f1c6d1dddf84fbca28b4c0b3,5,2.12475541749988,0,,185,32,44,40,69,Below prediction,Below prediction,As predicted,As predicted,6
ASV_232,MeJA_0.1,3,0.014042943889133,0.00548177751056568,0.000745511603919395,ASV_232,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,s__,9a1a11b0e15c2240e50c52a6121a8cda,5,0.566601444666635,0,,79,14,16,33,16,As predicted,Above prediction,As predicted,As predicted,9
ASV_233,,3,0.0152496446365632,0.00581775742250358,0,ASV_233,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__,7f09498fb455a333197f691f08b55bc7,6,-0.317943550159617,0.444444444444444,,179,33,63,67,16,Below prediction,Below prediction,As predicted,Below prediction,5
ASV_234,,5,0.0177897744689224,0.00266426175782332,0.324744015428667,ASV_234,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Kribbella,s__,784745c07ceaabc2d2203eb2e3351547,12,0,0.64,,152,38,10,37,67,As predicted,Below prediction,As predicted,As predicted,7
ASV_235,control__MeJA_0.1,3,0.0190851336991016,0.0320006130159797,0,ASV_235,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__,d6021e8944aae0cc28b535070bee815c,4,0.909963028042048,0,,223,55,87,46,35,Above prediction,Above prediction,As predicted,As predicted,10
ASV_236,,6,0.0188808102082156,0.00630109694494056,0.00290633812937787,ASV_236,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,s__,dff633822394e7cbece84f15f4596ffc,3,0.275181668801476,0,,63,21,14,21,7,As predicted,As predicted,As predicted,Below prediction,7
ASV_237,control__MeJA_1.0__oral_secretion,1,0.0148166254588074,0,0,ASV_237,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,s__,b4b8da9fc017136d2ab38361ba7d3856,10,-0.889756521002609,0,,160,35,42,31,52,Above prediction,As predicted,Above prediction,Above prediction,11
ASV_238,,1,0.00730283963950506,0,0,ASV_238,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,,,472494d46cc071ea4f518b532c441827,6,-0.900840058785582,0,,104,45,17,28,14,As predicted,As predicted,As predicted,As predicted,8
ASV_24,MeJA_1.0,11,0.0163214173518991,0,0.246123018873101,ASV_24,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Mesorhizobium,s__,9554c4285d3f4f6e7e9384b5d21b3274,3,0.579329829055738,0.528925619834711,,1752,495,372,416,469,As predicted,As predicted,Above prediction,As predicted,9
ASV_243,MeJA_1.0,5,0.0156275009098276,0.0115294159254478,0.00485557352240539,ASV_243,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__,84cfb99ca8d2e841b7fdd082092d4c5e,10,0.889756521002609,0.56,,202,33,61,69,39,Below prediction,As predicted,Above prediction,As predicted,8
ASV_245,control__oral_secretion,3,0.0122499493431628,0.00275267752412277,0,ASV_245,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Methylobacterium-Methylorubrum,s__,4715d00a2315b24a3fcc1b66ae839a94,4,0.909963028042048,0,,142,25,46,37,34,Above prediction,As predicted,As predicted,Above prediction,10
ASV_246,control__oral_secretion,2,0.0134883190870136,0.00274678313970281,0,ASV_246,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cytophagaceae,g__Cytophaga,s__,60a157067f6ce83d7e5cafb719f5c19a,4,-0.134809337487711,0,,306,82,45,79,100,Above prediction,As predicted,As predicted,Above prediction,10
ASV_247,control__MeJA_1.0,5,0.0191078115530395,0.0195104124300779,0.0754662469401261,ASV_247,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__,a6694448f4b5f465459d3adc8fb9947c,2,-0.450262979520555,0.32,,136,48,25,41,22,Above prediction,As predicted,Above prediction,As predicted,10
ASV_249,control__MeJA_0.1__oral_secretion,10,0.0178503048213555,0.0173235958102716,0.0399415206479902,ASV_249,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Intrasporangiaceae,g__Phycicoccus,s__,5606da7a683483802e8f84dffe0d1e97,3,0.579329829055738,0.48,,203,67,48,32,56,Above prediction,Above prediction,As predicted,Above prediction,11
ASV_25,,6,0.0173866809006824,0.00820498311258864,0.0356907876615909,ASV_25,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Caulobacter,s__,fc672ff88dc475b143532167712d4329,2,-0.243635447822766,0.277777777777778,,2172,462,485,628,597,As predicted,As predicted,As predicted,As predicted,8
ASV_250,control__MeJA_0.1__MeJA_1.0__oral_secretion,9,0.0195655638538846,0.0110578651718508,0.0697105840013871,ASV_250,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Luteolibacter,s__,fc02b7e9eff4e923e797388d6d09a803,2,0.169619615572812,0.345679012345679,,354,75,97,53,129,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_251,MeJA_1.0__oral_secretion,2,0.0124403513366739,5.8943844199631e-05,0.000374641009211154,ASV_251,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Variovorax,s__,6f65624d6dfdb111807811b7bdbb6283,10,0,0,,117,26,30,27,34,As predicted,As predicted,Above prediction,Above prediction,10
ASV_254,MeJA_0.1,3,0.00857002092563812,0.00821677188142856,0,ASV_254,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__,441724764fa78ad0690f876ea8c2a8f9,14,1.41421356237309,0,,274,56,86,72,60,As predicted,Above prediction,As predicted,As predicted,9
ASV_255,MeJA_1.0,6,0.0188890036397574,0.0322245996239383,0.00421726792439648,ASV_255,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__,72fa05c3f2234dd5b9c61ec2347573bd,1,2.15659730353176,0.444444444444444,,511,59,163,147,142,Below prediction,As predicted,Above prediction,As predicted,8
ASV_256,control__oral_secretion,6,0.0131525386608717,0.0331853842843923,0.00936507172638464,ASV_256,d__Bacteria,p__Armatimonadota,c__Fimbriimonadia,o__Fimbriimonadales,f__Fimbriimonadaceae,g__Fimbriimonadaceae,s__,d09653bfe247477c6927c484ef9f900f,6,1.43074597571828,0.277777777777778,,121,45,24,15,37,Above prediction,As predicted,As predicted,Above prediction,10
ASV_258,,1,0.0152704941056188,0,0,ASV_258,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,s__,82b2e8dcb3266ad7d76af92f3a2559f1,12,-1,0,,53,27,14,3,9,As predicted,As predicted,As predicted,As predicted,8
ASV_259,control__MeJA_1.0__oral_secretion,4,0.0141942305154677,0.0190624392141607,0,ASV_259,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Dokdonella,s__,d12acb35bb567b239f82512f487d8506,12,2,0,,168,40,31,53,44,Above prediction,As predicted,Above prediction,Above prediction,11
ASV_26,,16,0.018508576527546,0.0241846592751086,0.0948496567131552,ASV_26,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Mesorhizobium,s__,5ad7f4f85a771f1f2f2df1f44ef66eae,3,3.3166632713441,0,,1687,537,398,331,421,As predicted,As predicted,As predicted,As predicted,8
ASV_260,MeJA_0.1__oral_secretion,1,0.00826869411391418,0,0.00267905030897763,ASV_260,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Labraceae,g__Labrys,s__,1c7662e5f994596f468304d3cdc049e8,10,-0.889756521002609,0,,66,20,21,9,16,As predicted,Above prediction,As predicted,Above prediction,10
ASV_261,control__MeJA_0.1__MeJA_1.0,1,0.00912190495136947,0,0,ASV_261,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Edaphobaculum,s__,b714ea7d86c8411b73016c72b640021b,5,-0.991552528166611,0,,126,38,17,38,33,Above prediction,Above prediction,Above prediction,As predicted,11
ASV_264,MeJA_1.0,6,0.0142433971579683,0.00805762350208956,0.0234017165889072,ASV_264,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__,cd98415613b7f1d4de7b15bcaecaba96,1,2.15659730353176,0.5,,514,81,102,221,110,As predicted,As predicted,Above prediction,As predicted,9
ASV_265,,3,0.0146116638067415,0.00361915203385734,0,ASV_265,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,,,cc5026be2e1bc8ed286b8ebc12eeb5e5,10,0.889756521002609,0,,260,87,50,47,76,As predicted,Below prediction,As predicted,As predicted,7
ASV_267,,4,0.0115705944449697,0.00826392695678827,0,ASV_267,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Chryseobacterium,s__,471938857d23b7da65c876d8bebbb902,7,1.81497042594606,0,,125,31,51,12,31,Below prediction,As predicted,Below prediction,As predicted,6
ASV_268,control__MeJA_0.1,8,0.0160796482089881,0.0154256040270434,0.0889894085901868,ASV_268,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae,g__Fluviicola,s__,f97216862526f767d2ac58eb0db875d3,2,-0.243635447822766,0.5625,,312,34,114,67,97,Above prediction,Above prediction,As predicted,As predicted,10
ASV_269,,3,0.0119555606170979,0.00961963537337978,0.00215445718879439,ASV_269,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__,4ba488fe6cd44569c6227acc4610ad8c,5,0.566601444666635,0,,78,23,25,5,25,As predicted,As predicted,Below prediction,As predicted,7
ASV_27,,5,0.0145601863482233,0.0131326884876778,0.0467268408421878,ASV_27,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,s__,e405a6746c773112d9e57378cc4ca60a,3,-0.333114651707049,0.32,,2784,836,565,611,772,As predicted,As predicted,As predicted,As predicted,8
ASV_270,oral_secretion,2,0.0115225451190528,0.00274678313970281,0,ASV_270,d__Bacteria,p__Myxococcota,c__Polyangia,o__mle1-27,f__mle1-27,g__mle1-27,s__,fbaeb397d13d955048a26d05f462e06f,13,0.408248290463863,0,,222,45,47,49,81,As predicted,As predicted,As predicted,Above prediction,9
